Start_date,Start_day,Start_time,SHour,End_date,End_day,End_time,Duration,Category,Pickup,Destination,KM,Purpose,Driver_Rating,Fare,Tip,Payment_Method,Status
21-Dec-16,Wednesday,15:27:00,15,21-Dec-16,Wednesday,15:36:00,00:09:00,,Berkeley,Emeryville,2.5,,1,112.5,11,Uber Cash,Completed
04-Feb-16,Thursday,20:19:00,20,04-Feb-16,Thursday,20:30:00,00:11:00,,Emeryville,Berkeley,3.7,Errand/Supplies,1,152.1,15,UPI/e-Wallet,Completed
27-Nov-16,Sunday,13:59:00,13,27-Nov-16,Sunday,14:06:00,00:07:00,,Berkeley,Oakland,5.1,,,198.3,19,Gift Card,Completed
02-Jul-16,Saturday,14:09:00,14,02-Jul-16,Saturday,14:26:00,00:17:00,Business,Oakland,San Francisco,9.7,Temporary Site,5,350.1,35,UPI/e-Wallet,Completed
16-Mar-16,Wednesday,20:44:00,20,16-Mar-16,Wednesday,21:00:00,00:16:00,Business,San Francisco,Berkeley,11.8,Temporary Site,0,419.4,41,UPI/e-Wallet,Completed
13-Aug-16,Saturday,20:21:00,20,13-Aug-16,Saturday,20:27:00,00:06:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,,105.9,10,Gift Card,Completed
28-Aug-16,Sunday,22:52:00,22,28-Aug-16,Sunday,23:02:00,00:10:00,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,5,132.3,13,UPI/e-Wallet,Completed
07-Feb-16,Sunday,10:13:00,10,07-Feb-16,Sunday,10:44:00,00:31:00,Business,Berkeley,Oakland,16.3,Customer Visit,,567.9,56,Cash,Completed
22-Aug-16,Monday,20:09:00,20,22-Aug-16,Monday,20:19:00,00:10:00,Business,Cary,Morrisville,3.1,Meal/Entertain,0,132.3,13,Uber Cash,Completed
31-Jan-16,Sunday,21:23:00,21,31-Jan-16,Sunday,21:34:00,00:11:00,,Morrisville,Cary,5.2,Meal/Entertain,2,201.6,20,Uber Cash,Completed
08-Dec-16,Thursday,21:56:00,21,08-Dec-16,Thursday,22:21:00,00:25:00,Business,Krendle Woods,Whitebridge,6.1,Meeting,1,231.3,23,UPI/e-Wallet,Completed
12-Oct-16,Wednesday,13:51:00,13,12-Oct-16,Wednesday,14:10:00,00:19:00,Business,Cary,Durham,10.3,Meeting,1,369.9,36,Gift Card,Completed
14-Feb-16,Sunday,14:30:00,14,14-Feb-16,Sunday,14:51:00,00:21:00,Business,Durham,Cary,10.5,Meeting,5,376.5,37,UPI/e-Wallet,Completed
03-Aug-16,Wednesday,16:01:00,16,03-Aug-16,Wednesday,16:06:00,00:05:00,Business,Cary,Cary,1.5,,3,79.5,7,UPI/e-Wallet,Completed
23-Feb-16,Tuesday,16:27:00,16,23-Feb-16,Tuesday,16:41:00,00:14:00,Business,Cary,Cary,1.8,,2,89.4,8,Gift Card,Completed
23-May-16,Monday,17:41:00,17,23-May-16,Monday,17:54:00,00:13:00,Business,Cary,Apex,5.4,Errand/Supplies,5,208.2,20,UPI/e-Wallet,Completed
29-Jan-16,Friday,21:14:00,21,29-Jan-16,Friday,21:35:00,00:21:00,Business,Apex,Cary,5.4,Customer Visit,5,208.2,20,Cash,Completed
29-Nov-16,Tuesday,10:27:00,10,29-Nov-16,Tuesday,11:32:00,01:05:00,Business,Cary,Cary,39.2,Between Offices,3,1323.6,98,Uber Cash,Completed
01-Sep-16,Thursday,11:58:00,11,01-Sep-16,Thursday,12:28:00,00:30:00,Business,Cary,Cary,6.4,Customer Visit,3,241.2,24,Uber Cash,Completed
28-Oct-16,Friday,14:58:00,14,28-Oct-16,Friday,15:07:00,00:09:00,,Cary,Cary,2.7,Meeting,2,119.1,11,UPI/e-Wallet,Completed
11-Feb-16,Thursday,17:45:00,17,11-Feb-16,Thursday,18:37:00,00:52:00,Business,Cary,Cary,18.5,Errand/Supplies,4,640.5,64,Gift Card,Completed
18-Jun-16,Saturday,13:37:00,13,18-Jun-16,Saturday,13:49:00,00:12:00,Business,Cary,Cary,2.5,Meal/Entertain,0,112.5,11,UPI/e-Wallet,Completed
30-Oct-16,Sunday,14:34:00,14,30-Oct-16,Sunday,14:44:00,00:10:00,Business,Cary,Cary,2.1,Meal/Entertain,0,99.3,9,Uber Cash,Completed
11-Sep-16,Sunday,17:50:00,17,11-Sep-16,Sunday,18:04:00,00:14:00,Business,Cary,Unknown Location,6.7,Errand/Supplies,2,251.1,25,Uber Cash,Completed
27-Jul-16,Wednesday,18:18:00,18,27-Jul-16,Wednesday,18:27:00,00:09:00,,Unknown Location,Morrisville,3.5,Meal/Entertain,1,145.5,14,UPI/e-Wallet,Cancelled 
16-May-16,Monday,18:43:00,18,16-May-16,Monday,18:51:00,00:08:00,Business,Morrisville,Cary,3.4,Errand/Supplies,,142.2,14,Gift Card,Completed
05-May-16,Thursday,15:12:00,15,05-May-16,Thursday,15:27:00,00:15:00,Business,Cary,Cary,5.5,Meeting,,211.5,21,UPI/e-Wallet,Completed
13-Aug-16,Saturday,15:31:00,15,13-Aug-16,Saturday,15:44:00,00:13:00,Business,Cary,Cary,4.1,Meeting,3,165.3,16,Cash,Completed
03-Jul-16,Sunday,15:51:00,15,03-Jul-16,Sunday,16:43:00,00:52:00,Business,Cary,Cary,12.7,Customer Visit,4,449.1,44,Uber Cash,Completed
12-Oct-16,Wednesday,18:18:00,18,12-Oct-16,Wednesday,18:28:00,00:10:00,Business,Cary,Morrisville,3,Meal/Entertain,4,129,12,Uber Cash,Completed
04-Mar-16,Friday,21:02:00,21,04-Mar-16,Friday,21:14:00,00:12:00,Business,Morrisville,Cary,3.5,Customer Visit,4,145.5,14,UPI/e-Wallet,Completed
04-Jan-16,Monday,15:34:00,15,04-Jan-16,Monday,15:50:00,00:16:00,Business,Cary,Cary,5.9,Meal/Entertain,1,224.7,22,Gift Card,Completed
11-Dec-16,Sunday,16:18:00,16,11-Dec-16,Sunday,16:29:00,00:11:00,Business,Cary,Cary,1.9,,,92.7,9,UPI/e-Wallet,Completed
02-Oct-16,Sunday,16:49:00,16,02-Oct-16,Sunday,17:00:00,00:11:00,Business,Cary,Cary,3.3,,3,138.9,13,Gift Card,Completed
17-Oct-16,Monday,18:37:00,18,17-Oct-16,Monday,18:47:00,00:10:00,Business,Cary,Cary,1.3,,4,72.9,7,UPI/e-Wallet,Completed
12-Feb-16,Friday,11:47:00,11,12-Feb-16,Friday,12:04:00,00:17:00,Business,Cary,Durham,10.3,Meeting,4,369.9,36,Gift Card,Completed
30-Jun-16,Thursday,13:13:00,13,30-Jun-16,Thursday,13:31:00,00:18:00,,Durham,Cary,11.1,Meeting,,396.3,39,UPI/e-Wallet,Completed
22-Oct-16,Saturday,15:54:00,15,22-Oct-16,Saturday,15:59:00,00:05:00,Business,Cary,Cary,1.4,,3,76.2,7,Cash,Completed
09-May-16,Monday,17:00:00,17,09-May-16,Monday,17:12:00,00:12:00,Business,Cary,Apex,5.1,Meeting,5,198.3,19,Uber Cash,Completed
04-May-16,Wednesday,17:36:00,17,04-May-16,Wednesday,17:56:00,00:20:00,,Apex,Holly Springs,9,Meeting,3,327,32,Uber Cash,Completed
29-May-16,Sunday,18:29:00,18,29-May-16,Sunday,19:04:00,00:35:00,Business,Holly Springs,Cary,13.3,Between Offices,0,468.9,46,UPI/e-Wallet,Completed
08-Jul-16,Friday,19:47:00,19,08-Jul-16,Friday,19:54:00,00:07:00,Business,Cary,Cary,2.5,Errand/Supplies,0,112.5,11,Gift Card,Completed
18-Dec-16,Sunday,15:59:00,15,18-Dec-16,Sunday,16:06:00,00:07:00,Business,Cary,Morrisville,3.3,Meal/Entertain,1,138.9,13,UPI/e-Wallet,Completed
29-Nov-16,Tuesday,18:55:00,18,29-Nov-16,Tuesday,19:09:00,00:14:00,Business,Morrisville,Cary,2.9,,5,125.7,,Gift Card,Completed
23-Aug-16,Tuesday,11:03:00,11,23-Aug-16,Tuesday,11:34:00,00:31:00,Business,Cary,Raleigh,8.5,Customer Visit,3,310.5,,UPI/e-Wallet,Completed
14-Jul-16,Thursday,11:53:00,11,14-Jul-16,Thursday,12:35:00,00:42:00,Business,Raleigh,Morrisville,6.7,Temporary Site,0,251.1,,Gift Card,Completed
12-Apr-16,Tuesday,12:43:00,12,12-Apr-16,Tuesday,12:53:00,00:10:00,Business,Morrisville,Cary,3.1,,4,132.3,,UPI/e-Wallet,Completed
24-Nov-16,Thursday,07:44:00,7,24-Nov-16,Thursday,07:59:00,00:15:00,Business,Cary,Cary,5.5,Meeting,,211.5,,Cash,Completed
14-Oct-16,Friday,08:37:00,8,14-Oct-16,Friday,08:53:00,00:16:00,Business,Cary,Cary,5.5,Errand/Supplies,3,211.5,,Uber Cash,Completed
01-May-16,Sunday,18:00:00,18,01-May-16,Sunday,18:12:00,00:12:00,Business,Cary,Morrisville,2.9,Meal/Entertain,5,125.7,,Uber Cash,Completed
23-Apr-16,Saturday,20:36:00,20,23-Apr-16,Saturday,20:46:00,00:10:00,Business,Morrisville,Cary,2.9,Customer Visit,1,125.7,,UPI/e-Wallet,Completed
07-Nov-16,Monday,12:12:00,12,07-Nov-16,Monday,12:23:00,00:11:00,,Cary,Apex,5.1,Meal/Entertain,4,198.3,,Gift Card,Completed
19-Feb-16,Friday,13:07:00,13,19-Feb-16,Friday,13:22:00,00:15:00,Business,Apex,Cary,5.3,Customer Visit,5,204.9,20,UPI/e-Wallet,Completed
18-Jul-16,Monday,20:41:00,20,18-Jul-16,Monday,20:48:00,00:07:00,Business,Cary,Morrisville,3.3,Meal/Entertain,3,138.9,13,Uber Cash,Completed
20-Nov-16,Sunday,22:59:00,22,20-Nov-16,Sunday,23:07:00,00:08:00,Business,Morrisville,Cary,3,Customer Visit,1,129,12,Uber Cash,Completed
29-Jul-16,Friday,18:35:00,18,29-Jul-16,Friday,18:56:00,00:21:00,Business,Cary,Wake Co.,6.6,Errand/Supplies,2,247.8,24,Uber Cash,Completed
04-Feb-16,Thursday,19:08:00,19,04-Feb-16,Thursday,19:15:00,00:07:00,Business,Wake Co.,Morrisville,1.8,,5,89.4,8,UPI/e-Wallet,Completed
30-Nov-16,Wednesday,20:31:00,20,30-Nov-16,Wednesday,20:41:00,00:10:00,Business,Morrisville,Cary,3,Customer Visit,2,129,12,Gift Card,Completed
14-Nov-16,Monday,18:56:00,18,14-Nov-16,Monday,19:03:00,00:07:00,Business,Cary,Morrisville,2.9,Meal/Entertain,5,125.7,0,UPI/e-Wallet,Completed
07-Jun-16,Tuesday,20:23:00,20,07-Jun-16,Tuesday,20:34:00,00:11:00,Business,Morrisville,Cary,3.4,Customer Visit,2,142.2,14,Cash,Completed
05-Sep-16,Monday,18:04:00,18,05-Sep-16,Monday,18:17:00,00:13:00,Business,Cary,Cary,4.1,,0,165.3,16,Uber Cash,Completed
26-Sep-16,Monday,19:22:00,19,26-Sep-16,Monday,19:37:00,00:15:00,Business,Cary,Cary,3.8,Meal/Entertain,,155.4,15,Uber Cash,Completed
15-Apr-16,Friday,12:03:00,12,15-Apr-16,Friday,12:32:00,00:29:00,Business,Cary,Cary,6.6,Meeting,5,247.8,24,UPI/e-Wallet,Completed
30-Jul-16,Saturday,12:35:00,12,30-Jul-16,Saturday,12:46:00,00:11:00,,Cary,Cary,4,Meeting,5,162,16,Gift Card,Completed
24-Dec-16,Saturday,19:53:00,19,24-Dec-16,Saturday,20:13:00,00:20:00,Business,Cary,Cary,7,Customer Visit,0,261,26,UPI/e-Wallet,Completed
25-Mar-16,Friday,21:13:00,21,25-Mar-16,Friday,21:50:00,00:37:00,Business,Cary,Cary,6.9,Meal/Entertain,1,257.7,25,Gift Card,Completed
16-Mar-16,Wednesday,14:19:00,14,16-Mar-16,Wednesday,14:32:00,00:13:00,Business,Cary,Cary,3.4,Errand/Supplies,4,142.2,14,UPI/e-Wallet,Completed
07-Jan-16,Thursday,14:53:00,14,07-Jan-16,Thursday,15:02:00,00:09:00,Business,Cary,Cary,3.4,Errand/Supplies,1,142.2,14,Gift Card,Completed
01-Sep-16,Thursday,19:22:00,19,01-Sep-16,Thursday,19:27:00,00:05:00,Business,Cary,Cary,2,Meeting,0,96,9,UPI/e-Wallet,Completed
04-Mar-16,Friday,21:26:00,21,04-Mar-16,Friday,21:31:00,00:05:00,Business,Cary,Cary,2,Errand/Supplies,2,96,9,Cash,Completed
03-Apr-16,Sunday,12:09:00,12,03-Apr-16,Sunday,12:24:00,00:15:00,Business,Cary,Apex,5.1,Errand/Supplies,3,198.3,19,Uber Cash,Completed
17-Jun-16,Friday,13:15:00,13,17-Jun-16,Friday,13:43:00,00:28:00,Business,Apex,Cary,8.8,Temporary Site,4,320.4,32,Uber Cash,Completed
05-May-16,Thursday,20:11:00,20,05-May-16,Thursday,20:34:00,00:23:00,Business,Cary,Cary,5.6,Meeting,1,214.8,0,UPI/e-Wallet,Completed
11-Dec-16,Sunday,22:03:00,22,11-Dec-16,Sunday,22:57:00,00:54:00,Business,Cary,Cary,18.9,Customer Visit,0,653.7,65,Gift Card,Completed
05-Nov-16,Saturday,12:43:00,12,05-Nov-16,Saturday,13:16:00,00:33:00,Business,Cary,Fuquay-Varina,15.6,Meeting,0,544.8,54,UPI/e-Wallet,Completed
24-Nov-16,Thursday,14:42:00,14,24-Nov-16,Thursday,15:18:00,00:36:00,,Fuquay-Varina,Cary,15.6,Errand/Supplies,4,544.8,54,Gift Card,Completed
19-Apr-16,Tuesday,18:17:00,18,19-Apr-16,Tuesday,18:27:00,00:10:00,Business,Cary,Morrisville,3,Meal/Entertain,,129,12,UPI/e-Wallet,Completed
19-Oct-16,Wednesday,22:09:00,22,19-Oct-16,Wednesday,22:21:00,00:12:00,Business,Morrisville,Cary,3.1,Customer Visit,2,132.3,13,Gift Card,Completed
08-May-16,Sunday,16:06:00,16,08-May-16,Sunday,16:16:00,00:10:00,Business,Cary,Morrisville,3,Meal/Entertain,4,129,12,UPI/e-Wallet,Completed
31-Jan-16,Sunday,19:05:00,19,31-Jan-16,Sunday,19:15:00,00:10:00,Business,Morrisville,Cary,4.8,Errand/Supplies,1,188.4,18,Cash,Completed
11-Sep-16,Sunday,21:48:00,21,11-Sep-16,Sunday,21:56:00,00:08:00,Business,Cary,Cary,2.1,Errand/Supplies,2,99.3,9,Uber Cash,Completed
25-May-16,Wednesday,13:22:00,13,25-May-16,Wednesday,13:32:00,00:10:00,Business,Cary,Cary,3.1,Errand/Supplies,0,132.3,13,Uber Cash,Completed
23-Jan-16,Saturday,13:36:00,13,23-Jan-16,Saturday,13:51:00,00:15:00,Business,Cary,Apex,4.4,Meal/Entertain,4,175.2,,UPI/e-Wallet,Completed
13-Oct-16,Thursday,14:26:00,14,13-Oct-16,Thursday,14:39:00,00:13:00,Business,Apex,Cary,4.7,Customer Visit,1,185.1,18,Gift Card,Completed
22-Jul-16,Friday,17:51:00,17,22-Jul-16,Friday,18:01:00,00:10:00,,Cary,Morrisville,3,Meal/Entertain,1,129,12,UPI/e-Wallet,Completed
30-Dec-16,Friday,20:48:00,20,30-Dec-16,Friday,20:57:00,00:09:00,Business,Morrisville,Cary,3,Customer Visit,4,129,12,Uber Cash,Completed
13-Jul-16,Wednesday,18:19:00,18,13-Jul-16,Wednesday,18:29:00,00:10:00,Business,Cary,Cary,4.2,Errand/Supplies,3,168.6,16,Uber Cash,Completed
29-Mar-16,Tuesday,20:20:00,20,29-Mar-16,Tuesday,20:29:00,00:09:00,Business,Cary,Cary,4.1,Meal/Entertain,4,165.3,16,UPI/e-Wallet,Completed
17-Nov-16,Thursday,16:52:00,16,17-Nov-16,Thursday,17:10:00,00:18:00,Business,Cary,Cary,3.4,,4,142.2,14,Gift Card,Completed
10-Jun-16,Friday,17:22:00,17,10-Jun-16,Friday,17:34:00,00:12:00,Business,Cary,Cary,3.3,,,138.9,13,UPI/e-Wallet,Completed
14-Jul-16,Thursday,17:50:00,17,14-Jul-16,Thursday,18:00:00,00:10:00,,Cary,Morrisville,3,Meal/Entertain,,129,12,Cash,Completed
03-Jan-16,Sunday,20:24:00,20,03-Jan-16,Sunday,20:40:00,00:16:00,Business,Morrisville,Cary,3.1,Customer Visit,,132.3,13,Uber Cash,Completed
06-Aug-16,Saturday,14:20:00,14,06-Aug-16,Saturday,14:54:00,00:34:00,Business,Cary,Morrisville,10.6,Meeting,,379.8,37,Uber Cash,Completed
29-Feb-16,Monday,15:38:00,15,29-Feb-16,Monday,16:12:00,00:34:00,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,,188.4,18,UPI/e-Wallet,Cancelled 
22-Jun-16,Wednesday,17:19:00,17,22-Jun-16,Wednesday,17:59:00,00:40:00,Business,Unknown Location,Unknown Location,5.3,Temporary Site,,204.9,20,Gift Card,Cancelled 
07-Oct-16,Friday,13:03:00,13,07-Oct-16,Friday,13:41:00,00:38:00,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,1,191.7,19,UPI/e-Wallet,Cancelled 
25-Jun-16,Saturday,16:38:00,16,25-Jun-16,Saturday,17:25:00,00:47:00,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,3,366.6,36,Gift Card,Cancelled 
26-Nov-16,Saturday,20:35:00,20,26-Nov-16,Saturday,21:04:00,00:29:00,Business,Unknown Location,Unknown Location,9.2,,0,333.6,33,UPI/e-Wallet,Cancelled 
20-Jun-16,Monday,09:08:00,9,20-Jun-16,Monday,09:36:00,00:28:00,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,5,284.1,28,Gift Card,Cancelled 
23-Sep-16,Friday,10:15:00,10,23-Sep-16,Friday,10:34:00,00:19:00,Business,Islamabad,Rawalpindi,5.9,Temporary Site,2,224.7,22,UPI/e-Wallet,Completed
15-Feb-16,Monday,13:04:00,13,15-Feb-16,Monday,13:08:00,00:04:00,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,3,53.1,5,Cash,Completed
12-Dec-16,Monday,13:24:00,13,12-Dec-16,Monday,13:35:00,00:11:00,Business,Unknown Location,Unknown Location,1.3,,2,72.9,7,Uber Cash,Cancelled 
13-Nov-16,Sunday,14:07:00,14,13-Nov-16,Sunday,14:15:00,00:08:00,,Unknown Location,Unknown Location,2.5,,2,112.5,11,Uber Cash,Cancelled 
16-May-16,Monday,14:18:00,14,16-May-16,Monday,14:32:00,00:14:00,Business,Unknown Location,Unknown Location,5.3,,4,204.9,,UPI/e-Wallet,Cancelled 
15-Jan-16,Friday,14:37:00,14,15-Jan-16,Friday,14:50:00,00:13:00,Business,Unknown Location,Unknown Location,5.4,,5,208.2,20,Gift Card,Cancelled 
13-Sep-16,Tuesday,15:09:00,15,13-Sep-16,Tuesday,15:38:00,00:29:00,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,4,366.6,36,UPI/e-Wallet,Cancelled 
19-Dec-16,Monday,16:50:00,16,19-Dec-16,Monday,17:09:00,00:19:00,Business,Rawalpindi,Islamabad,7.2,Customer Visit,1,267.6,26,Uber Cash,Completed
14-Jun-16,Tuesday,19:05:00,19,14-Jun-16,Tuesday,19:17:00,00:12:00,Business,Islamabad,Unknown Location,2.2,,5,102.6,10,Uber Cash,Completed
25-Oct-16,Tuesday,19:55:00,19,25-Oct-16,Tuesday,20:30:00,00:35:00,,Unknown Location,Unknown Location,11,Meeting,2,393,39,UPI/e-Wallet,Cancelled 
21-Jul-16,Thursday,08:49:00,8,21-Jul-16,Thursday,09:24:00,00:35:00,Business,Unknown Location,Rawalpindi,12,,0,426,42,Gift Card,Cancelled 
07-Oct-16,Friday,10:30:00,10,07-Oct-16,Friday,10:48:00,00:18:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,0,138.9,13,UPI/e-Wallet,Completed
20-Apr-16,Wednesday,11:30:00,11,20-Apr-16,Wednesday,12:17:00,00:47:00,Business,Rawalpindi,Unknown Location,19.4,Meeting,3,670.2,67,Cash,Completed
01-Mar-16,Tuesday,13:14:00,13,01-Mar-16,Tuesday,13:20:00,00:06:00,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,1,86.1,8,Uber Cash,Cancelled 
21-Mar-16,Monday,13:54:00,13,21-Mar-16,Monday,14:17:00,00:23:00,Business,Unknown Location,Islamabad,5.7,Temporary Site,3,218.1,21,Uber Cash,Cancelled 
22-Mar-16,Tuesday,16:14:00,16,22-Mar-16,Tuesday,16:24:00,00:10:00,,Islamabad,Islamabad,1.8,Errand/Supplies,5,89.4,,UPI/e-Wallet,Completed
28-Apr-16,Thursday,16:56:00,16,28-Apr-16,Thursday,17:07:00,00:11:00,Business,Islamabad,Islamabad,1.4,Errand/Supplies,5,76.2,7,Gift Card,Completed
17-Dec-16,Saturday,18:47:00,18,17-Dec-16,Saturday,19:21:00,00:34:00,Business,Islamabad,Unknown Location,10.3,Customer Visit,,369.9,36,UPI/e-Wallet,Completed
12-Oct-16,Wednesday,07:42:00,7,12-Oct-16,Wednesday,08:10:00,00:28:00,Business,Unknown Location,Unknown Location,11.5,Meeting,1,409.5,40,Uber Cash,Cancelled 
27-Jan-16,Wednesday,10:14:00,10,27-Jan-16,Wednesday,10:30:00,00:16:00,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,3,191.7,19,Uber Cash,Cancelled 
04-Jul-16,Monday,11:35:00,11,04-Jul-16,Monday,11:49:00,00:14:00,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,2,145.5,0,Uber Cash,Completed
28-Aug-16,Sunday,12:51:00,12,28-Aug-16,Sunday,13:33:00,00:42:00,Business,Unknown Location,Unknown Location,16.2,Meeting,4,564.6,56,Uber Cash,Cancelled 
14-May-16,Saturday,15:38:00,15,14-May-16,Saturday,15:49:00,00:11:00,Business,Unknown Location,Unknown Location,2,Errand/Supplies,3,96,9,UPI/e-Wallet,Cancelled 
25-Feb-16,Thursday,15:55:00,15,25-Feb-16,Thursday,16:05:00,00:10:00,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,2,99.3,9,Gift Card,Cancelled 
15-Apr-16,Friday,17:45:00,17,15-Apr-16,Friday,17:54:00,00:09:00,Business,Islamabad,Islamabad,2.1,Meeting,5,99.3,9,UPI/e-Wallet,Completed
14-Jan-16,Thursday,17:59:00,17,14-Jan-16,Thursday,18:31:00,00:32:00,Business,Islamabad,Unknown Location,7.2,Customer Visit,,267.6,26,Cash,Completed
22-Feb-16,Monday,19:49:00,19,22-Feb-16,Monday,20:35:00,00:46:00,Business,Unknown Location,Rawalpindi,12,Meeting,0,426,42,Uber Cash,Cancelled 
07-Feb-16,Sunday,20:56:00,20,07-Feb-16,Sunday,23:42:00,02:46:00,Business,Rawalpindi,Unknown Location,103,Meeting,0,3429,100,Uber Cash,Completed
08-Dec-16,Thursday,15:40:00,15,08-Dec-16,Thursday,16:38:00,00:58:00,Business,Unknown Location,Unknown Location,32.3,Meeting,2,1095.9,100,UPI/e-Wallet,Cancelled 
14-May-16,Saturday,17:04:00,17,14-May-16,Saturday,17:20:00,00:16:00,Business,Unknown Location,Unknown Location,5.3,Customer Visit,0,204.9,,Gift Card,Cancelled 
05-Sep-16,Monday,17:27:00,17,05-Sep-16,Monday,17:53:00,00:26:00,,Unknown Location,Unknown Location,11.6,Meeting,5,412.8,41,UPI/e-Wallet,Cancelled 
13-Feb-16,Saturday,17:56:00,17,13-Feb-16,Saturday,18:29:00,00:33:00,Business,Unknown Location,Unknown Location,23.2,Meeting,0,795.6,79,Gift Card,Cancelled 
26-Mar-16,Saturday,18:31:00,18,26-Mar-16,Saturday,18:37:00,00:06:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,4,135.6,13,UPI/e-Wallet,Cancelled 
12-Jan-16,Tuesday,18:38:00,18,12-Jan-16,Tuesday,18:47:00,00:09:00,Business,Unknown Location,Unknown Location,12.3,Temporary Site,5,435.9,43,Gift Card,Cancelled 
09-Jan-16,Saturday,19:04:00,19,09-Jan-16,Saturday,19:50:00,00:46:00,Business,Unknown Location,Lahore,14,Meeting,2,492,49,UPI/e-Wallet,Cancelled 
30-Aug-16,Tuesday,21:41:00,21,30-Aug-16,Tuesday,21:53:00,00:12:00,Business,Lahore,Lahore,2.1,Meal/Entertain,1,99.3,9,Cash,Completed
27-Jan-16,Wednesday,23:27:00,23,27-Jan-16,Wednesday,23:32:00,00:05:00,Business,Lahore,Lahore,2.1,Customer Visit,2,99.3,,Uber Cash,Completed
23-Mar-16,Wednesday,09:21:00,9,23-Mar-16,Wednesday,09:41:00,00:20:00,Business,Lahore,Lahore,3,Meeting,0,129,12,Uber Cash,Completed
08-Dec-16,Thursday,11:33:00,11,08-Dec-16,Thursday,11:58:00,00:25:00,Business,Lahore,Unknown Location,6.2,Meeting,2,234.6,23,UPI/e-Wallet,Completed
29-Nov-16,Tuesday,14:15:00,14,29-Nov-16,Tuesday,15:25:00,01:10:00,Business,Unknown Location,Unknown Location,9.6,Meeting,5,346.8,34,Gift Card,Cancelled 
13-Feb-16,Saturday,16:23:00,16,13-Feb-16,Saturday,16:34:00,00:11:00,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,1,72.9,7,UPI/e-Wallet,Cancelled 
02-Nov-16,Wednesday,17:34:00,17,02-Nov-16,Wednesday,18:27:00,00:53:00,Business,Unknown Location,Lahore,7.1,Meal/Entertain,2,264.3,26,Uber Cash,Cancelled 
23-Mar-16,Wednesday,07:43:00,7,23-Mar-16,Wednesday,08:04:00,00:21:00,Business,Lahore,Unknown Location,6.3,Meal/Entertain,4,237.9,,Uber Cash,Completed
09-May-16,Monday,09:19:00,9,09-May-16,Monday,09:55:00,00:36:00,Business,Unknown Location,Lahore,10.7,Meal/Entertain,2,383.1,38,Uber Cash,Cancelled 
26-Nov-16,Saturday,10:34:00,10,26-Nov-16,Saturday,10:53:00,00:19:00,Business,Lahore,Lahore,5.3,Meal/Entertain,,204.9,20,UPI/e-Wallet,Completed
18-Feb-16,Thursday,12:51:00,12,18-Feb-16,Thursday,12:53:00,00:02:00,Business,Lahore,Lahore,1.6,Errand/Supplies,5,82.8,8,UPI/e-Wallet,Completed
05-Dec-16,Monday,13:08:00,13,05-Dec-16,Monday,13:29:00,00:21:00,Business,Lahore,Lahore,3.6,Errand/Supplies,4,148.8,14,UPI/e-Wallet,Completed
30-Jan-16,Saturday,17:12:00,17,30-Jan-16,Saturday,17:27:00,00:15:00,Business,Lahore,Lahore,1.7,Errand/Supplies,4,86.1,8,Gift Card,Completed
30-Oct-16,Sunday,19:12:00,19,30-Oct-16,Sunday,19:27:00,00:15:00,,Lahore,Lahore,2.9,Meal/Entertain,0,125.7,12,UPI/e-Wallet,Completed
17-Nov-16,Thursday,22:04:00,22,17-Nov-16,Thursday,22:09:00,00:05:00,Business,Lahore,Lahore,0.6,Errand/Supplies,5,49.8,,Cash,Completed
08-Apr-16,Friday,00:10:00,0,08-Apr-16,Friday,00:14:00,00:04:00,Business,Lahore,Lahore,0.6,Errand/Supplies,1,49.8,4,Uber Cash,Completed
27-Apr-16,Wednesday,19:15:00,19,27-Apr-16,Wednesday,19:26:00,00:11:00,Business,Lahore,Lahore,2.3,Meal/Entertain,5,105.9,10,Uber Cash,Completed
12-Apr-16,Tuesday,21:58:00,21,12-Apr-16,Tuesday,22:04:00,00:06:00,Business,Lahore,Lahore,2.3,Meal/Entertain,4,105.9,10,UPI/e-Wallet,Completed
22-Dec-16,Thursday,08:30:00,8,22-Dec-16,Thursday,08:41:00,00:11:00,Business,Lahore,Lahore,3.2,Meal/Entertain,1,135.6,13,Gift Card,Completed
21-Sep-16,Wednesday,09:05:00,9,21-Sep-16,Wednesday,09:19:00,00:14:00,Business,Lahore,Lahore,6.2,Customer Visit,4,234.6,23,UPI/e-Wallet,Completed
24-Mar-16,Thursday,10:15:00,10,24-Mar-16,Thursday,10:36:00,00:21:00,Business,Lahore,Lahore,7.7,Customer Visit,5,284.1,28,Gift Card,Completed
